,Plant_ID,Boiler_ID,Fuel,Coal_Consumption,Plant_Boiler,Coal,Share_Selenium,Share_Arsenic,Share_Lead,Share_Mercury,Share_Chloride,Share_Boron,Share_Bromide,Share_Heat
1400,1723,2,SUB,289269,1723_2,289269,302.94109145213616,567.7671843484488,1057.986407276961,32.21310866325,29055.309428000484,14647.607392689677,20258.312948751427,4743200643.353431
1401,1723,3,BIT,1005,1723_3,1005,1.0525006029315165,1.9725792264991795,3.6757355240739447,0.11191719197897544,100.94612964106243,50.88981339048818,70.38294636997115,16479182.513750862
1403,1723,3,SUB,433217,1723_3,433217,453.6926902489381,850.3033380759153,1584.468772669395,48.2432140871202,43514.00939772352,21936.64904237524,30339.39191796994,7103544289.611549
1404,1733,1,BIT,448890,1733_1,448890,603.1824085080733,1493.1922111169656,1887.3972781466905,45.829808329221386,113038.65914600612,19674.43463843647,16993.048410638847,8343421645.179923
1406,1733,1,SUB,1698248,1733_1,1698248,2281.9695668961626,5649.069228864453,7140.432294811782,173.38408147983594,427649.70664836955,74432.64335551127,64288.37906228831,31564969418.083527
1407,1733,2,BIT,421358,1733_2,421358,566.187113288656,1401.609489388987,1771.6365753866944,43.018905250694075,106105.60123959732,18467.73247428616,15950.805079663089,7831690297.332803
1409,1733,2,SUB,1489372,1733_2,1489372,2001.2987371616346,4954.262001505263,6262.194878361945,152.05870768096662,375050.9341923532,65277.800945259194,56381.230362560986,27682636241.67371
1410,1733,3,BIT,338234,1733_3,338234,454.49174354367364,1125.104979694214,1422.1344449122676,34.53228940369771,85173.46752565268,14824.48422886881,12804.087273327585,6286682431.633108
1413,1733,3,SUB,1154788,1733_3,1154788,1551.7115711114548,3841.298418524223,4855.407177786229,117.89906814784224,290796.60299382504,50613.29284958625,43715.31642055918,21463795573.06697
1414,1733,4,BIT,507997,1733_4,507997,682.6056583458658,1689.80633043905,2135.9178308865967,51.864388027845294,127922.87582747146,22265.039927425005,19230.58569685068,9442030710.166111
1417,1733,4,SUB,1916753,1733_4,1916753,2575.579075174486,6375.906458676017,8059.155684197696,195.69253626603418,482673.23628079187,84009.51595385732,72560.04036676521,35626274741.39222
1420,1740,2,BIT,80879,1740_2,80879,130.26209487026492,224.45438044120868,345.3802310929042,7.582174873359661,24366.342759844705,3401.118858421303,3127.6929855540457,1530540565.740912
1423,1740,2,SUB,277971,1740_2,277971,447.69451616838,771.4216123545447,1187.0286256893098,26.058986037446783,83744.07031858446,11689.219824605003,10749.48932216575,5260276358.505508
1425,1740,3,BIT,143041,1740_3,143041,230.3789650259964,396.96557861361947,610.8326467409353,13.409684541849419,43093.831955278205,6015.151555131018,5531.575963434714,2706883777.7933183
1428,1740,3,SUB,374772,1740_3,374772,603.6002648242303,1040.0625263259024,1600.4010925846005,35.13380286154313,112907.2195352628,15759.889672328647,14492.906138578133,7092122168.966642
1429,1743,1,BIT,11828,1743_1,11828,18.241313106,159.87974428200002,90.2408489538,1.7275596529800001,2344.54524333,374.483427882,87.6656047506,290613960.0
1433,1743,1,SUB,380444,1743_1,380444,586.7262532379999,5142.483043086001,2902.5692880774,55.56642751254,75411.58019559,12045.144845886,2819.7373464438,9347509080.0
1435,1743,2,BIT,12189,1743_2,12189,18.7980525405,164.75940167850004,92.99507168565,1.7802861523650002,2416.1026353525,385.9129609785,90.34122897405001,299483730.0
1437,1743,2,SUB,350461,1743_2,350461,540.4860358845,4737.2011380465,2673.81621281685,51.18720692788501,69468.3522592725,11095.8603837465,2597.5123018684503,8610826770.0
1439,1743,3,BIT,2746,1743_3,2746,4.234921017,37.11783714900001,20.9504033841,0.40107193161,544.311907185,86.94043734899999,20.3525321817,67469220.0
1441,1743,3,SUB,365420,1743_3,365420,563.55602259,4939.402786230001,2787.9447941070002,53.3720703747,72433.52407995,11569.47364023,2708.383943859,8978369400.0
1443,1743,4,BIT,7188,1743_4,7188,11.085437826000001,97.16060212200001,54.840313009800006,1.04985617058,1424.80480293,227.57751772199998,53.2753100226,176609160.0
1445,1743,4,SUB,436497,1743_4,436497,673.1720026065001,5900.154611080501,3330.22149524745,63.75334848214501,86522.4015114825,13819.825229980499,3235.1854478206496,10724731290.0
1447,1743,6,BIT,75518,1743_6,75518,116.464954611,1020.7810727670002,576.1589813403,11.029916289630002,14969.172107355,2390.957009367,559.7168701011,1855477260.0
1449,1743,6,SUB,512355,1743_6,512355,790.1613101475,6925.531483057501,3908.9744813767497,74.832924078675,101558.9683924875,16221.5468965575,3797.4222964147502,12588562350.0
1450,1743,7,BIT,93302,1743_7,93302,143.891697279,1261.1684055630003,711.8406906567001,13.627390154070001,18494.315209095,2954.011902963,691.5265686879,2292430140.0
1452,1743,7,SUB,897970,1743_7,897970,1384.862354565,12137.911225305003,6850.9955305245,131.15461122645002,177995.543807325,28430.409514305,6655.4855510565,22063122900.0
1453,1745,16,BIT,10723,1745_16,10723,11.07705815307385,35.02649804210088,43.192507931203416,1.1420548658256828,1249.0226234742888,502.64850638151216,501.4624112349513,189214349.9252515
1456,1745,16,SUB,52036,1745_16,52036,53.75415443936873,169.97471343082734,209.6022887912059,5.542102676313086,6061.190080677804,2439.225746346019,2433.4699273544647,918209261.6534914
1457,1745,17,BIT,10723,1745_17,10723,11.07705815307385,35.02649804210088,43.192507931203416,1.1420548658256828,1249.0226234742888,502.64850638151216,501.4624112349513,189214349.9252515
1460,1745,17,SUB,52054,1745_17,52054,53.772748773673996,170.03351012622582,209.67479323424996,5.544019769252083,6063.286733407687,2440.06950957598,2434.3116995639425,918526883.4289885
1461,1745,18,BIT,10723,1745_18,10723,11.07705815307385,35.02649804210088,43.192507931203416,1.1420548658256828,1249.0226234742888,502.64850638151216,501.4624112349513,189214349.9252515
1464,1745,18,SUB,52054,1745_18,52054,53.772748773673996,170.03351012622582,209.67479323424996,5.544019769252083,6063.286733407687,2440.06950957598,2434.3116995639425,918526883.4289885
1465,1745,19,BIT,10723,1745_19,10723,11.07705815307385,35.02649804210088,43.192507931203416,1.1420548658256828,1249.0226234742888,502.64850638151216,501.4624112349513,189214349.9252515
1468,1745,19,SUB,52052,1745_19,52052,53.77068273652897,170.02697716007043,209.66673718502284,5.543806758925528,6063.053771993255,2439.9757581059844,2434.218169318445,918491592.1205999
1469,1745,9A,BIT,174218,1745_9A,174218,179.97042966634524,569.0801488295003,701.7543921251885,18.55511653589656,20293.03584971031,8166.59679984839,8147.326155043434,3074190582.4188633
1472,1745,9A,SUB,942541,1745_9A,942541,973.6623583564656,3078.7942265317365,3796.578347289415,100.38548310083044,109787.84225982278,44182.30214057044,44078.04556073881,16631752549.92973
1473,1769,5,BIT,34110,1769_5,34110,23.36959026785364,50.08728122947763,90.19346258051223,2.5021209114860206,3506.867314940858,1529.4921784169426,566.1747621831865,577788367.6713256
1475,1769,5,SUB,121164,1769_5,121164,83.01240208778123,177.91777610344263,320.3811404311107,8.887920789190625,12456.935542289477,5432.992972902681,2011.1403953434074,2052393719.745778
1476,1769,6,BIT,40251,1769_6,40251,27.57693866524118,59.104753936314985,106.4314588779888,2.952590700915386,4138.226804271019,1804.854578524197,668.1061375735985,681810600.6197164
1478,1769,6,SUB,133901,1769_6,133901,91.73883044432337,196.62084561443226,354.060241365968,9.82223665109615,13766.43331392248,6004.11997016145,2222.5554626529133,2268145418.339436
1480,1769,7,SUB,275885,1769_7,275885,189.01552069911463,405.1108056873186,729.493504075773,20.237397468933477,28363.884174214556,12370.681607814664,4579.276583550526,4673208555.115909
1482,1769,8,SUB,258280,1769_8,258280,176.95390719382107,379.2595425373639,682.9424660010172,18.945992055661375,26553.904723040887,11581.273522179066,4287.060028633053,4374997936.152154
1484,1769,9,SUB,259369,1769_9,259369,177.70000756912722,380.85863515709127,685.8219934343265,19.025875071568972,26665.865394573302,11630.104275104779,4305.135792808294,4393444477.705776
1485,1771,1,BIT,1801,1771_1,1801,4.4767221069000005,20.259618294000003,10.873206431175001,0.21566690442,714.8050809375001,46.401061254,21.239922405,45475250.0
1488,1771,2,BIT,1828,1771_2,1828,4.5438356532,20.563343832,11.0362139679,0.21890011176000002,725.52120375,47.096690712,21.55834434,46157000.0
1494,1825,3,BIT,114487,1825_3,114487,221.64464042498025,333.1065376066824,895.4444633529789,8.447911191354379,29288.77072479,14594.238541423396,488.1461787464998,2618918271.0532064
1496,1830,3,BIT,14735,1830_3,14735,36.6265964715,165.75540009,88.95985383862501,1.7644929687,5848.2248015625,379.63333569,173.775822675,372058750.0
1498,1830,3,SUB,7934,1830_3,7934,19.721439864600004,89.250311796,47.900066532450005,0.9500839642800001,3148.952533125,204.412004436,93.56887527,200333500.0
1499,1830,4,BIT,13362,1830_4,13362,33.21374835780001,150.31039402800002,80.67061873035,1.6000783880400002,5303.290111875001,344.25928954799997,157.58347761000002,337390500.0
1501,1830,4,SUB,7196,1830_4,7196,17.8870029324,80.94848042400001,43.444527195300005,0.86170963032,2856.04517625,185.398132584,84.86534238,181699000.0
1502,1830,5,BIT,11117,1830_5,11117,27.633381267300003,125.05617799800002,67.11684391747501,1.33124318514,4412.2643446875,286.418988318,131.10728338500002,280704250.0
1504,1830,5,SUB,5986,1830_5,5986,14.879321783400004,67.33707668400001,36.139374623550005,0.7168140421200001,2375.804116875,154.223627244,70.59532233,151146500.0
1506,1831,1,SUB,1519,1831_1,1519,1.63983667785,3.1074216038249998,5.63607732135,0.1743187728975,151.58154165,77.58218904449998,114.5129646465,24834131.0
1508,1831,3,SUB,10097,1831_3,10097,10.900217864550001,20.655454860975002,37.46377400505,1.1587206385425002,1007.58316395,515.6993830034999,761.1832811295,165075853.0
1510,1831,4,SUB,102738,1831_4,102738,110.91082331070001,210.17135005515001,381.1977036477,11.790100125045,10252.2609783,5247.293573438999,7745.117157242999,1679663562.0
1512,1831,5,SUB,113595,1831_5,113595,122.63149928924999,232.38153856912498,421.48137150675,13.0360375294875,11335.68480825,5801.809588222499,8563.594614232501,1857164655.0
1514,1831,6,SUB,101137,1831_6,101137,109.18246352055,206.896180872975,375.25737462104996,11.6063711221425,10092.49662795,5165.523274123499,7624.4224525695,1653488813.0
1516,1832,1,SUB,528286,1832_1,528286,570.3112305429,1080.71581922205,1960.1453217818998,60.625521566115005,52717.8448401,26981.951495432997,39825.935511020994,8636947814.0
1517,1843,2,BIT,6516,1843_2,6516,4.405988568649793,10.23667303198722,15.534556056492681,0.42207648329441355,886.5184795159519,277.05660122725055,7.966353447148544,113077806.13665591
1522,1843,3,SUB,199758,1843_3,199758,135.07235489508062,313.82095327251426,476.2357042254244,12.939403644862717,27177.587236210486,8493.596155302812,244.22081520802624,3466574032.880005
1523,1866,5,BIT,0,1866_5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,1866,7,BIT,0,1866_7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,1866,8,BIT,6728,1866_8,6728,7.2021780024,2.61841895172,38.482823987399996,0.12756400021199998,671.3894748,869.7545469,7.7209789602,146650216.0
1539,1891,1,SUB,33920,1891_1,33920,36.618341087999994,69.390217776,125.856315168,3.8926219728,3384.888672,1732.44756576,2557.12953312,554558080.0
1542,1891,2,SUB,33357,1891_2,33357,36.01055435355,68.23848745147501,123.76736748405001,3.8280127106925,3328.70670495,1703.6926135335,2514.6866107395,545353593.0
1545,1893,1,SUB,305215,1893_1,305215,269.722319503432,559.3805925184546,949.2528983952161,28.757459959445388,30659.11854585756,14598.25346113283,14441.910664381503,5079426912.096378
1548,1893,2,SUB,309029,1893_2,309029,273.09279908859685,566.3706735428648,961.1148663669061,29.116816322289036,31042.238242248302,14780.674831972276,14622.378358544474,5142899985.971305
1550,1893,3,SUB,1479559,1893_3,1479559,1307.5048255235763,2711.6510986878498,4601.594512382182,139.4045466315124,148623.01910650023,70766.43445669522,70008.54774726547,24623009362.693203
1552,1893,4,SUB,1973718,1893_4,1973718,1744.1993250845298,3617.317446076828,6138.48445231987,185.96437382250753,198261.73070816603,94401.76801533402,93390.75416569215,32846866392.83469
1554,1897,3,SUB,6731,1897_3,6731,3.63933229206,10.899678089475,12.8231506935,0.39232734859875,671.68884585,281.49868903350006,3.8683171258724998,115477036.0
1557,1897,4,SUB,1714,1897_4,1714,0.92672939364,2.77552343565,3.2653216890000003,0.0999032945325,171.0406599,71.68158564900001,0.9850387095149999,29405384.0
1561,1904,3,SUB,88561,1904_3,88561,95.60604083415,181.169430320175,328.59555211065,10.163163164302501,8837.53318635,4523.2101671955,6676.3546162335,1447883789.0
1564,1904,4,SUB,143890,1904_4,143890,155.33647108350002,294.35608596075,533.8875350685,16.512658480725,14358.8334615,7349.112035295,10847.446005915,2352457610.0
1572,1915,1,SUB,1688878,1915_1,1688878,1823.2284982316999,3454.94139790965,6266.3903846787,193.813785736395,168533.7267273,86258.625588609,127319.56991853299,27611466422.0
1593,1943,2,SUB,93553,1943_2,93553,50.58244746978,151.49273277442498,178.22674444050003,5.45288968109625,9335.68661355,3912.5013898605,53.7650679062175,1604995268.0
1595,1943,3,SUB,88802,1943_3,88802,48.01366605252,143.79931863045002,169.17566897700002,5.175969872272501,8861.5826607,3713.8087332570003,51.034660141394994,1523487112.0
1597,1979,1,BIT,0,1979_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,1979,1,LIG,0,1979_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,1979,1,SUB,31213,1979_1,31213,77.58574520970001,351.117971022,188.44274977027501,3.7377074334600002,12388.2348646875,804.173417502,368.107550265,788128250.0
1603,1979,2,BIT,0,1979_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,1979,2,LIG,0,1979_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,1979,2,SUB,37241,1979_2,37241,92.56946584290002,418.927509654,224.835691673175,4.45955090922,14780.7085059375,959.4791350139999,439.198195605,940335250.0
1609,1979,3,BIT,0,1979_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,1979,3,LIG,0,1979_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,1979,3,SUB,54997,1979_3,54997,136.7053224393,618.666422718,332.034277676475,6.585803854740001,21827.9483821875,1416.945677838,648.601894785,1388674250.0
1615,1979,4,BIT,0,1979_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,1979,4,LIG,0,1979_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,1979,4,SUB,0,1979_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,2008,1,BIT,0,2008_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2008,2,BIT,0,2008_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2008,3,BIT,0,2008_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,2008,4,BIT,0,2008_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,2018,10,SUB,0,2018_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,2018,11,SUB,0,2018_11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,2018,7,SUB,18731,2018_7,18731,19.3714297479,36.87368644995,78.165418281,1.2413008272667503,1869.17304585,995.7594589710001,51.48722117204999,320880761.0
1644,2018,9,SUB,38369,2018_9,38369,39.6808706421,75.53288534505,160.115793819,2.5427084214082503,3828.8559391500003,2039.735982129,105.46757723294999,657299339.0
1649,2022,3,SUB,24762,2022_3,24762,25.608635065799998,48.7462614849,103.333088862,1.6409743785585,2471.0086467,1316.373697242,68.0650563591,424197822.0
1667,2049,4,BIT,115115,2049_4,115115,228.04462392730366,561.6922321163072,1251.079067638956,7.618301731265066,29449.42955955,13687.467398810912,1178.0006284062367,2672191404.7658663
1670,2049,5,BIT,188370,2049_5,188370,373.1639300628605,919.1327434630481,2047.2202925001102,12.46631192388829,48189.975642900004,22397.673925326948,1927.637391937478,4372676844.162327
1689,2062,H1,BIT,0,2062_H1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,2062,H3,BIT,0,2062_H3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,2062,HRSG,BIT,0,2062_HRSG,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,2076,1,BIT,35377,2076_1,35377,40.41698873708555,75.67934285658191,153.0084599660663,3.9189120946572427,4047.618090128534,2021.015712322056,2431.160043109517,601368166.3208795
1707,2076,1,SUB,608472,2076_1,608472,695.158039710318,1301.658170750208,2631.6918803876047,67.40391440936997,69617.6124187096,34760.76186528044,41815.10059504576,10343321675.031748
1710,2079,5A,SUB,2038056,2079_5A,2038056,2094.227578094839,3897.072862047086,7388.2421169536465,222.73179796053358,205523.18152748584,102655.66658338449,136071.3121822112,33478349396.325115
1714,2080,1,SUB,268915,2080_1,268915,279.44951156458274,522.228415568739,979.9754867370567,29.71747268445411,27054.913812814113,13587.442801164545,18472.070200045993,4412699797.73642
1716,2080,2,SUB,340267,2080_2,340267,353.59666419331705,660.792801741547,1239.9952362105425,37.60249624573247,34233.47287561058,17192.63856469091,23373.318374798913,5583534284.3514805
1718,2080,3,SUB,334438,2080_3,334438,347.53931818097135,649.4729815963332,1218.7532931720723,36.95834047800778,33647.03071873985,16898.117232344302,22972.91788692703,5487884628.806027
1719,2094,1,BIT,3979,2094_1,3979,3.444179226099133,5.842592891850343,13.261736635168422,0.3596463816547458,422.3840667978658,195.3523457535205,146.68182309270125,66662715.51355358
1721,2094,1,SUB,69302,2094_1,69302,59.98705924280525,101.76008358658268,230.97885707223975,6.2639390654529254,7356.637496161271,3402.4398757000445,2554.748354855587,1161060444.9661448
1722,2094,2,BIT,4921,2094_2,4921,4.259564204984627,7.225785277907901,16.401358628214073,0.4447901091035446,522.3804957809243,241.6006266531979,181.40770330213186,82444640.12118551
1724,2094,2,SUB,56744,2094_2,56744,49.11699070263111,83.32045515334401,189.12389636240184,5.128870138380722,6023.564083030434,2785.894322050205,2091.8103467133046,950668290.8019814
1725,2094,3,BIT,37341,2094_3,37341,32.32196443371895,54.82992238617333,124.45501575617592,3.3751082024050922,3963.8711832870335,1833.2877463639632,1376.5383151808387,625597501.8827857
1727,2094,3,SUB,1000651,2094_3,1000651,866.1526480963365,1469.312998196265,3335.101790831344,90.44496392289595,106222.42745045267,49127.80098783766,36887.9901883726,16764542081.264866
1732,2098,1,SUB,0,2098_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,2098,2,SUB,0,2098_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,2098,3,SUB,0,2098_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,2098,4,SUB,0,2098_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,2098,5,SUB,78274,2098_5,78274,49.42226308824001,70.01487270834001,232.9095157032,5.290170402405,8521.0798428,3522.046335024,83.43557346074999,1332066932.0
1751,2098,6,SUB,148449,2098_6,148449,93.73081142124002,132.78531618009,441.7199158932,10.032967601842499,16160.4847278,6679.667020824,158.23807962637503,2526305082.0
1756,2098,8,SUB,0,2098_8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,2103,1,SUB,2640799,2103_1,2640799,2688.561114373151,4985.332254500153,9532.243225015685,285.9695273634451,266811.9617972755,132676.1069017754,172163.9675790048,43416725892.915535
1760,2103,2,SUB,2470260,2103_2,2470260,2514.9377057441407,4663.386670095508,8916.664671952409,267.5020267217701,249581.62917713073,124108.07480432239,161045.8662517338,40612936200.079414
1762,2103,3,SUB,2002825,2103_3,2002825,2039.0485659432643,3780.9572302243632,7229.408613507518,216.88395013845883,202354.5401928084,100623.72176206837,130571.958852764,32927952500.920574
1764,2103,4,SUB,2404151,2103_4,2404151,2447.6330427576377,4538.585301262534,8678.037246176133,260.3431481079604,242902.3355306033,120786.69943604579,156735.9631759297,39526054414.659645
1767,2104,1,SUB,159708,2104_1,159708,171.57117630770432,324.55303014599116,591.1984484478326,18.23932332168099,15954.354040644042,8145.594050168494,11900.34456338819,2612322465.780724
1770,2104,2,SUB,152530,2104_2,152530,163.85999149832284,309.96614877256013,564.6273157371447,17.419565621358984,15237.293196455003,7779.494204875147,11365.489244456136,2494912876.65949
1771,2104,3,SUB,412755,2104_3,412755,443.4146121477102,838.7863222750807,1527.9141657843386,47.13835185238332,41232.996481366186,21051.761165234653,30755.671101393116,6751378511.8048115
1773,2104,4,SUB,590891,2104_4,590891,634.7826279186748,1200.7880916171691,2187.3283893216885,67.48223005028804,59028.25289547298,30137.239298583107,44029.14380873225,9665125317.001265
1774,2107,1,BIT,282165,2107_1,282165,362.2343402864619,619.7517205182069,1254.6137519060132,29.3650506058742,38460.55699087233,18954.86862762495,16554.484268271888,5037772284.46431
1776,2107,1,SUB,1132368,2107_1,1132368,1453.697572135099,2487.151192599227,5034.942197006391,117.84609581086441,154347.64764814955,76068.56512369149,66435.48364217568,20217291748.495674
1777,2107,2,BIT,306462,2107_2,306462,393.42604643690635,673.1180400597194,1362.6475276402837,31.89365136986309,41772.36445532477,20587.057038821957,17979.977523162474,5471570782.490746
1779,2107,2,SUB,1055187,2107_2,1055187,1354.6150898369776,2317.6296093365413,4691.765885324014,109.81383110471029,143827.47594325163,70883.81253017804,61907.31164951361,18839302619.1308
1780,2123,6,BIT,642,2123_6,642,1.5958109898000001,7.221918348,3.87595698435,0.07687848564000001,254.80558687500002,16.540522668,7.57136601,16210500.0
1783,2123,7,BIT,14259,2123_7,14259,35.44340950710001,160.40083134600002,86.08609133932501,1.7074927207800001,5659.3035253125,367.36964598599997,168.162161895,360039750.0
1786,2123,8,BIT,0,2123_8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,2132,1,BIT,24213,2132_1,24213,60.18593690970001,272.374313022,146.181536545275,2.89946849346,9609.9808021875,623.825039502,285.553715265,611378250.0
1792,2132,2,BIT,29968,2132_2,29968,74.49106501920001,337.112848992,180.92629113240002,3.5886206505600002,11894.102535,772.097170272,353.42476104,756692000.0
1795,2132,3,BIT,3395,2132_3,3395,8.4389070255,38.19067413,20.496688414125003,0.40654588590000007,1347.4532203125,87.46896333000001,40.038609975,85723750.0
1798,2144,4,BIT,0,2144_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,2144,5,BIT,2566,2144_5,2566,6.3782725854,28.865175204000003,15.49175330505,0.30727444572,1018.428560625,66.11056256399999,30.26187723,64791500.0
1803,2161,1,BIT,0,2161_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,2161,1,SUB,0,2161_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,2161,2,BIT,0,2161_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,2161,2,SUB,0,2161_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,2161,3,BIT,0,2161_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,2161,3,SUB,0,2161_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,2161,4,BIT,0,2161_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,2161,4,SUB,55767,2161_4,55767,60.20327321505,114.08267319322499,206.91713231055002,6.3997597157175,5565.00844845,2848.2725058885,4204.1109278745,911734683.0
1823,2161,5,BIT,0,2161_5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,2161,5,SUB,61309,2161_5,61309,66.18614014635,125.41995464707499,227.48009512485,7.0357535533725,6118.04656815,3131.3274707895,4621.906089211499,1002340841.0
1829,2167,1,SUB,2058745,2167_1,2058745,2222.51847356175,4211.579124270374,7638.739963754249,236.2593167273625,205442.88411075002,105149.4034130475,155202.7606327575,33658422005.0
1831,2167,2,SUB,1697512,2167_2,1697512,1832.5493342267998,3472.6039904885997,6298.425863014801,194.80461410058,169395.3166092,86699.602955436,127970.46191113199,27752623688.0
1833,2168,MB1,SUB,589166,2168_MB1,589166,636.0342436748999,1205.2581676360498,2186.0336610339,67.612043550315,58793.0813481,30091.367999072994,44415.500545701,9632274934.0
1835,2168,MB2,SUB,932874,2168_MB2,932874,1007.0842666311,1908.3823708009502,3461.3232357321,107.055596410785,93091.8229659,47646.08757254699,70326.640804239,15251557026.0
1837,2168,MB3,SUB,2844858,2168_MB3,2844858,3071.1668806287003,5819.73219816615,10555.5231443457,326.472781848345,283889.3755203,145299.744016299,214465.519143063,46510583442.0
1838,2171,1,BIT,12516,2171_1,12516,31.110857240400005,140.793660504,75.5630492463,1.49877122472,4967.51826375,322.46289986399995,147.60625698,316029000.0
1840,2171,2,BIT,0,2171_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,2187,2,SUB,103202,2187_2,103202,111.41173458029999,211.12055586435,382.9193230533,11.843348255805001,10298.5637007,5270.9921486309995,7780.0967593469995,1687249498.0
1849,2240,6,SUB,32862,2240_6,32862,22.953664116776196,35.057709235188646,101.39786079038848,2.4530478000051255,3532.80264592113,1508.5709783328432,400.6354539753954,555954517.6644495
1852,2240,7,SUB,61130,2240_7,61130,42.69848114717694,65.21446550870556,188.62063264915247,4.563167549580468,6571.731049393179,2806.24867340657,745.2633832851294,1034188414.1204977
1855,2240,8,SUB,204892,2240_8,204892,143.1143006577356,218.58207536413707,632.207732124164,15.294561190391644,22026.74821155353,9405.822070859136,2497.930723508208,3466332938.7531
1867,2277,1,SUB,352641,2277_1,352641,380.69364444615,721.398460694175,1308.43445864265,40.4686941365025,35190.16881435,18010.9682204355,26584.572986113497,5765327709.0
1869,2277,2,SUB,299600,2277_2,299600,323.43322494,612.8923716300001,1111.63184034,34.381767189,29897.188860000002,15301.9248438,22585.9672206,4898160400.0
1871,2291,1,SUB,234917,2291_1,234917,253.60468258755,480.570217844475,871.63290065805,26.9588170985925,23442.449650950002,11998.2719577135,17709.7051453995,3840658033.0
1873,2291,2,SUB,327861,2291_2,327861,353.94239172914996,670.705960797675,1216.49107745565,37.6249685325525,32717.363941350002,16745.3417263455,24716.481304783498,5360199489.0
1875,2291,3,SUB,371518,2291_3,371518,401.0723126277,760.01518065165,1378.4754274347,42.634997938995,37073.9112513,18975.101849529,28007.654772572998,6073947782.0
1877,2291,4,SUB,419277,2291_4,419277,452.63054824155,857.715870827475,1555.67978345205,48.115768363492506,41839.79857695,21414.3696352935,31608.0660158595,6854759673.0
1879,2291,5,SUB,647184,2291_5,647184,698.6675842776,1323.9457164251999,2401.3028736936003,74.27012555556,64582.717874400005,33054.609239351994,48789.307776024,10580811216.0
1888,2324,4,BIT,198404,2324_4,198404,493.1702237076001,2231.865245976,1197.8276783847002,23.75856552168,78745.24557375,5111.691369816,2339.85872562,5009701000.0
1890,2324,4,SUB,0,2324_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,2364,1,BIT,94808,2364_1,94808,196.73778077157345,949.4011218579199,532.2169660138004,12.123104810598486,30900.205150462607,3198.759783164326,1351.1304702297498,2367735535.979083
1902,2364,2,BIT,222425,2364_2,222425,461.55810573071074,2227.3494275720177,1248.6114955026953,28.441498475839254,72493.65170229986,7504.473723423394,3169.8294958321253,5554843226.206097
1904,2367,4,BIT,46760,2367_4,46760,116.23071944400002,526.0076354400001,282.304904343,5.599436119200001,18558.7371375,1204.72716504,551.4596178,1180690000.0
1909,2367,5W,BIT,0,2367_5W,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,2367,6,BIT,41574,2367_6,41574,103.3399471806,467.66983395600005,250.99538265945003,4.9784208130800005,16500.447770625,1071.1147809959998,490.29901947,1049743500.0
