STATE,FACILITY_NAME,ORISPL_CODE,UNITID,OP_DATE,OP_HOUR,OP_TIME,GLOAD (MW),HG_RATE_EO (lb/GWh),HG_RATE_HI (lb/TBtu),HG_MASS (lbs),HG_MEASURE_FLG,HCL_RATE_EO (lb/MWh),HCL_RATE_HI (lb/MMBtu),HCL_MASS (lbs),HCL_MEASURE_FLG,HF_RATE_EO (lb/MWh),HF_RATE_HI (lb/MMBtu),HF_MASS (lbs),HF_MEASURE_FLG,HEAT_INPUT (mmBtu),FAC_ID,UNIT_ID,OP_DATE_TIME
CO,Rawhide Energy Station,6761,101,01-06-2015,17,1.0,300.0,0.013000000000000001,1.4263248362999998,0.0039,Measured,,,,,,,,,2734.3,875,2906,2015-01-06 17:00:00
CO,Rawhide Energy Station,6761,101,01-06-2015,18,1.0,303.0,0.011000000000000001,1.2035532445000001,0.003333,Measured,,,,,,,,,2769.3,875,2906,2015-01-06 18:00:00
CO,Rawhide Energy Station,6761,101,01-06-2015,19,1.0,267.0,0.0101,1.1147534206,0.0026967,Measured,,,,,,,,,2419.1,875,2906,2015-01-06 19:00:00
CO,Rawhide Energy Station,6761,101,01-06-2015,20,1.0,302.0,0.0116,1.2689994928,0.0035031999999999997,Measured,,,,,,,,,2760.6,875,2906,2015-01-06 20:00:00
CO,Rawhide Energy Station,6761,101,01-06-2015,21,1.0,304.0,0.0109,1.1952530389,0.0033135999999999994,Measured,,,,,,,,,2772.3,875,2906,2015-01-06 21:00:00
CO,Rawhide Energy Station,6761,101,01-06-2015,22,1.0,304.0,0.0113,1.2368402102,0.0034352,Measured,,,,,,,,,2777.4,875,2906,2015-01-06 22:00:00
CO,Rawhide Energy Station,6761,101,01-06-2015,23,1.0,304.0,0.0109,1.196547864,0.0033135999999999994,Measured,,,,,,,,,2769.3,875,2906,2015-01-06 23:00:00
CO,Rawhide Energy Station,6761,101,01-07-2015,0,1.0,304.0,0.0122,1.3358786874,0.0037088,Measured,,,,,,,,,2776.3,875,2906,2015-01-07 00:00:00
CO,Rawhide Energy Station,6761,101,01-07-2015,1,1.0,304.0,0.0116,1.2650308509000001,0.0035264000000000003,Measured,,,,,,,,,2787.6,875,2906,2015-01-07 01:00:00
CO,Rawhide Energy Station,6761,101,01-07-2015,2,1.0,304.0,0.0104,1.1345725974,0.0031616,Measured,,,,,,,,,2786.6,875,2906,2015-01-07 02:00:00
