STATE,FACILITY_NAME,ORISPL_CODE,UNITID,OP_DATE,OP_HOUR,OP_TIME,GLOAD (MW),HG_RATE_EO (lb/GWh),HG_RATE_HI (lb/TBtu),HG_MASS (lbs),HG_MEASURE_FLG,HCL_RATE_EO (lb/MWh),HCL_RATE_HI (lb/MMBtu),HCL_MASS (lbs),HCL_MEASURE_FLG,HF_RATE_EO (lb/MWh),HF_RATE_HI (lb/MMBtu),HF_MASS (lbs),HF_MEASURE_FLG,HEAT_INPUT (mmBtu),FAC_ID,UNIT_ID,OP_DATE_TIME
CO,Rawhide Energy Station,6761,101,02-01-2015,0,1.0,200.0,0.00825,0.9518315545999999,0.00165,Measured,,,,,,,,,1733.5,875,2906,2015-02-01 00:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,1,1.0,200.0,0.00853,0.9806852148999999,0.0017059999999999998,Measured,,,,,,,,,1739.6,875,2906,2015-02-01 01:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,2,1.0,209.0,0.0089,1.0035608308,0.0018601,Measured,,,,,,,,,1853.5,875,2906,2015-02-01 02:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,3,1.0,210.0,0.00946,1.0657153585999999,0.0019866,Measured,,,,,,,,,1864.1,875,2906,2015-02-01 03:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,4,1.0,210.0,0.009340000000000001,1.0452995096,0.0019614,Measured,,,,,,,,,1876.4,875,2906,2015-02-01 04:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,5,1.0,210.0,0.0101,1.1327102803,0.002121,Measured,,,,,,,,,1872.5,875,2906,2015-02-01 05:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,6,1.0,200.0,0.00919,1.0442588489,0.001838,Measured,,,,,,,,,1760.1,875,2906,2015-02-01 06:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,7,1.0,209.0,0.0076,0.8582698437999999,0.0015884,Measured,,,,,,,,,1850.7,875,2906,2015-02-01 07:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,8,1.0,210.0,0.00685,0.7763086886,0.0014385,Measured,,,,,,,,,1853.0,875,2906,2015-02-01 08:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,9,1.0,218.0,0.00787,0.8997587581000001,0.00171566,Measured,,,,,,,,,1906.8,875,2906,2015-02-01 09:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,10,1.0,202.0,0.006659999999999999,0.7552461684999999,0.00134532,Measured,,,,,,,,,1781.3,875,2906,2015-02-01 10:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,11,1.0,199.0,0.006679999999999999,0.7553812933,0.00132932,Measured,,,,,,,,,1759.8,875,2906,2015-02-01 11:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,12,1.0,199.0,0.00673,0.7651659715000001,0.00133927,Measured,,,,,,,,,1750.3,875,2906,2015-02-01 12:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,13,1.0,200.0,0.00645,0.7344150298000001,0.0012900000000000001,Measured,,,,,,,,,1756.5,875,2906,2015-02-01 13:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,14,1.0,200.0,0.006840000000000001,0.7762142531999999,0.001368,Measured,,,,,,,,,1762.4,875,2906,2015-02-01 14:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,15,1.0,216.0,0.00755,0.8507486045,0.0016308,Measured,,,,,,,,,1916.9,875,2906,2015-02-01 15:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,16,1.0,240.0,0.00937,1.0473174366,0.0022488000000000005,Measured,,,,,,,,,2147.2,875,2906,2015-02-01 16:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,17,1.0,299.0,0.0131,1.4465248541,0.0039169,Measured,,,,,,,,,2707.8,875,2906,2015-02-01 17:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,18,1.0,302.0,0.0111,1.2393522626,0.0033522,Measured,,,,,,,,,2704.8,875,2906,2015-02-01 18:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,19,1.0,304.0,0.0116,1.2975677962,0.0035264000000000003,Measured,,,,,,,,,2717.7,875,2906,2015-02-01 19:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,20,1.0,275.0,0.0103,1.162051282,0.0028325,Measured,,,,,,,,,2437.5,875,2906,2015-02-01 20:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,21,1.0,269.0,0.0103,1.1575934823,0.0027706999999999996,Measured,,,,,,,,,2393.5,875,2906,2015-02-01 21:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,22,1.0,269.0,0.0115,1.2808463067,0.0030935,Measured,,,,,,,,,2415.2,875,2906,2015-02-01 22:00:00
CO,Rawhide Energy Station,6761,101,02-01-2015,23,1.0,245.0,0.0106,1.1945722171,0.002597,Measured,,,,,,,,,2174.0,875,2906,2015-02-01 23:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,0,1.0,243.0,0.0121,1.3629536921,0.0029403000000000003,Measured,,,,,,,,,2157.3,875,2906,2015-02-02 00:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,1,1.0,235.0,0.0114,1.2984054669,0.002679,Measured,,,,,,,,,2063.3,875,2906,2015-02-02 01:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,2,1.0,221.0,0.0111,1.2517732305,0.0024530999999999997,Measured,,,,,,,,,1959.7,875,2906,2015-02-02 02:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,3,1.0,221.0,0.011000000000000001,1.2471143487,0.002431,Measured,,,,,,,,,1949.3,875,2906,2015-02-02 03:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,4,1.0,223.0,0.0108,1.2341908373000001,0.0024083999999999998,Measured,,,,,,,,,1951.4,875,2906,2015-02-02 04:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,5,1.0,260.0,0.0117,1.3243360905,0.003042,Measured,,,,,,,,,2297.0,875,2906,2015-02-02 05:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,6,1.0,301.0,0.0109,1.2316615361,0.0032809,Measured,,,,,,,,,2663.8,875,2906,2015-02-02 06:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,7,1.0,302.0,0.0112,1.2713877612,0.0033824,Measured,,,,,,,,,2660.4,875,2906,2015-02-02 07:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,8,1.0,270.0,0.0101,1.145220897,0.002727,Measured,,,,,,,,,2381.2,875,2906,2015-02-02 08:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,9,1.0,286.0,0.0144,1.6280834913999997,0.0041183999999999995,Measured,,,,,,,,,2529.6,875,2906,2015-02-02 09:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,10,1.0,304.0,,,,Unavailable,,,,,,,,,2690.7,875,2906,2015-02-02 10:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,11,1.0,271.0,0.00916,1.0493574568000001,0.00248236,Measured,,,,,,,,,2365.6,875,2906,2015-02-02 11:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,12,1.0,263.0,0.01,1.1329858269,0.00263,Measured,,,,,,,,,2321.3,875,2906,2015-02-02 12:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,13,1.0,265.0,0.0121,1.3762393235,0.0032064999999999997,Measured,,,,,,,,,2329.9,875,2906,2015-02-02 13:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,14,1.0,282.0,0.0114,1.2815116000000002,0.0032148000000000003,Measured,,,,,,,,,2508.6,875,2906,2015-02-02 14:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,15,1.0,267.0,0.009590000000000001,1.0888458921,0.00256053,Measured,,,,,,,,,2351.6,875,2906,2015-02-02 15:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,16,1.0,296.0,0.0117,1.3138586441,0.0034631999999999996,Measured,,,,,,,,,2635.9,875,2906,2015-02-02 16:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,17,1.0,304.0,0.0112,1.2568011516,0.0034048000000000004,Measured,,,,,,,,,2709.1,875,2906,2015-02-02 17:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,18,1.0,304.0,0.0113,1.2726262364,0.0034352,Measured,,,,,,,,,2699.3,875,2906,2015-02-02 18:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,19,1.0,305.0,0.0112,1.2539921441,0.0034159999999999998,Measured,,,,,,,,,2724.1,875,2906,2015-02-02 19:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,20,1.0,304.0,0.0105,1.1745225742,0.003192,Measured,,,,,,,,,2717.7,875,2906,2015-02-02 20:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,21,1.0,279.0,0.0107,1.212649281,0.0029853,Measured,,,,,,,,,2461.8,875,2906,2015-02-02 21:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,22,1.0,242.0,0.0102,1.1496972519,0.0024684,Measured,,,,,,,,,2147.0,875,2906,2015-02-02 22:00:00
CO,Rawhide Energy Station,6761,101,02-02-2015,23,1.0,236.0,0.009470000000000001,1.0767066531,0.00223492,Measured,,,,,,,,,2075.7,875,2906,2015-02-02 23:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,0,1.0,221.0,0.00837,0.9513320304,0.00184977,Measured,,,,,,,,,1944.4,875,2906,2015-02-03 00:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,1,1.0,221.0,0.008870000000000001,1.0029521616,0.00196027,Measured,,,,,,,,,1954.5,875,2906,2015-02-03 01:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,2,1.0,221.0,0.00902,1.0241574188,0.00199342,Measured,,,,,,,,,1946.4,875,2906,2015-02-03 02:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,3,1.0,223.0,0.0095,1.0763095056,0.0021184999999999997,Measured,,,,,,,,,1968.3,875,2906,2015-02-03 03:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,4,1.0,252.0,0.0117,1.3164850866,0.0029484000000000003,Measured,,,,,,,,,2239.6,875,2906,2015-02-03 04:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,5,1.0,263.0,0.0124,1.4093344856999999,0.0032611999999999997,Measured,,,,,,,,,2314.0,875,2906,2015-02-03 05:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,6,1.0,249.0,0.0111,1.2578046781999999,0.0027639,Measured,,,,,,,,,2197.4,875,2906,2015-02-03 06:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,7,1.0,274.0,0.0117,1.313744775,0.0032058,Measured,,,,,,,,,2440.2,875,2906,2015-02-03 07:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,8,1.0,256.0,0.0101,1.1390810167,0.0025856,Measured,,,,,,,,,2269.9,875,2906,2015-02-03 08:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,9,1.0,248.0,0.0108,1.22761023,0.0026784,Measured,,,,,,,,,2181.8,875,2906,2015-02-03 09:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,10,1.0,217.0,0.00927,1.0650659183,0.00201159,Measured,,,,,,,,,1888.7,875,2906,2015-02-03 10:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,11,1.0,205.0,0.007379999999999999,0.8460463035,0.0015129000000000002,Measured,,,,,,,,,1788.2,875,2906,2015-02-03 11:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,12,1.0,204.0,0.00671,0.765527655,0.00136884,Measured,,,,,,,,,1788.1,875,2906,2015-02-03 12:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,13,1.0,197.0,0.00671,0.7720752292,0.00132187,Measured,,,,,,,,,1712.1,875,2906,2015-02-03 13:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,14,1.0,194.0,0.00674,0.7791443212000001,0.00130756,Measured,,,,,,,,,1678.2,875,2906,2015-02-03 14:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,15,1.0,208.0,0.00672,0.7551785617,0.00139776,Measured,,,,,,,,,1850.9,875,2906,2015-02-03 15:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,16,1.0,263.0,0.007670000000000001,0.8581681272,0.00201721,Measured,,,,,,,,,2350.6,875,2906,2015-02-03 16:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,17,1.0,300.0,0.0114,1.2712809456,0.0034200000000000003,Measured,,,,,,,,,2690.2,875,2906,2015-02-03 17:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,18,1.0,303.0,0.0112,1.2608582574,0.0033936,Measured,,,,,,,,,2691.5,875,2906,2015-02-03 18:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,19,1.0,303.0,0.0114,1.2812789790999999,0.0034542,Measured,,,,,,,,,2695.9,875,2906,2015-02-03 19:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,20,1.0,294.0,0.011000000000000001,1.2373263955,0.0032340000000000003,Measured,,,,,,,,,2613.7,875,2906,2015-02-03 20:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,21,1.0,294.0,0.0111,1.2424427015000001,0.0032634,Measured,,,,,,,,,2626.6,875,2906,2015-02-03 21:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,22,1.0,303.0,0.0115,1.2888847789,0.0034844999999999998,Measured,,,,,,,,,2703.5,875,2906,2015-02-03 22:00:00
CO,Rawhide Energy Station,6761,101,02-03-2015,23,1.0,298.0,0.0122,1.3686707073,0.0036356,Measured,,,,,,,,,2656.3,875,2906,2015-02-03 23:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,0,1.0,282.0,0.0117,1.3394771029,0.0032994,Measured,,,,,,,,,2463.2,875,2906,2015-02-04 00:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,1,1.0,255.0,0.0103,1.1631460077,0.0026265,Measured,,,,,,,,,2258.1,875,2906,2015-02-04 01:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,2,1.0,215.0,0.00866,0.9845071912000001,0.0018618999999999999,Measured,,,,,,,,,1891.2,875,2906,2015-02-04 02:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,3,1.0,210.0,0.008159999999999999,0.9205479451999999,0.0017136,Measured,,,,,,,,,1861.5,875,2906,2015-02-04 03:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,4,1.0,210.0,0.007520000000000001,0.840849795,0.0015792,Measured,,,,,,,,,1878.1,875,2906,2015-02-04 04:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,5,1.0,211.0,0.00718,0.8097600085,0.00151498,Measured,,,,,,,,,1870.9,875,2906,2015-02-04 05:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,6,1.0,260.0,0.0093,1.0304270006999998,0.002418,Measured,,,,,,,,,2346.6,875,2906,2015-02-04 06:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,7,1.0,299.0,0.0145,1.6117100371000002,0.0043355,Measured,,,,,,,,,2690.0,875,2906,2015-02-04 07:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,8,1.0,303.0,0.0115,1.27815274,0.0034844999999999998,Measured,,,,,,,,,2726.2,875,2906,2015-02-04 08:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,9,1.0,292.0,0.0111,1.2496433666,0.0032412,Measured,,,,,,,,,2593.7,875,2906,2015-02-04 09:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,10,1.0,302.0,,,,Unavailable,,,,,,,,,2694.4,875,2906,2015-02-04 10:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,11,1.0,302.0,0.0101,1.1276572146,0.0030502,Measured,,,,,,,,,2704.9,875,2906,2015-02-04 11:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,12,1.0,302.0,0.0105,1.1744879439,0.003171,Measured,,,,,,,,,2699.9,875,2906,2015-02-04 12:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,13,1.0,302.0,0.011000000000000001,1.2372900294,0.003322,Measured,,,,,,,,,2684.9,875,2906,2015-02-04 13:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,14,1.0,294.0,0.0112,1.2555958055,0.0032928000000000002,Measured,,,,,,,,,2622.5,875,2906,2015-02-04 14:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,15,1.0,292.0,0.0109,1.2211010934,0.0031828000000000004,Measured,,,,,,,,,2606.5,875,2906,2015-02-04 15:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,16,1.0,301.0,0.0116,1.2951038575,0.0034915999999999997,Measured,,,,,,,,,2696.0,875,2906,2015-02-04 16:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,17,1.0,302.0,0.011000000000000001,1.2334769047,0.003322,Measured,,,,,,,,,2693.2,875,2906,2015-02-04 17:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,18,1.0,302.0,0.0108,1.2171965965,0.0032616,Measured,,,,,,,,,2679.6,875,2906,2015-02-04 18:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,19,1.0,285.0,0.0102,1.1476510067,0.002907,Measured,,,,,,,,,2533.0,875,2906,2015-02-04 19:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,20,1.0,285.0,0.0106,1.195441415,0.0030210000000000002,Measured,,,,,,,,,2527.1,875,2906,2015-02-04 20:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,21,1.0,282.0,0.0111,1.2471413203,0.0031302,Measured,,,,,,,,,2509.9,875,2906,2015-02-04 21:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,22,1.0,261.0,0.0102,1.1615690038,0.0026622,Measured,,,,,,,,,2291.9,875,2906,2015-02-04 22:00:00
CO,Rawhide Energy Station,6761,101,02-04-2015,23,1.0,208.0,0.00686,0.7894218533,0.00142688,Measured,,,,,,,,,1807.5,875,2906,2015-02-04 23:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,0,1.0,199.0,0.00601,0.6925647113,0.00119599,Measured,,,,,,,,,1726.9,875,2906,2015-02-05 00:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,1,1.0,200.0,0.00583,0.6718524920000001,0.001166,Measured,,,,,,,,,1735.5,875,2906,2015-02-05 01:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,2,1.0,208.0,0.00634,0.7179051662999999,0.00131872,Measured,,,,,,,,,1836.9,875,2906,2015-02-05 02:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,3,1.0,210.0,0.0077,0.8713223406999999,0.0016170000000000002,Measured,,,,,,,,,1855.8,875,2906,2015-02-05 03:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,4,1.0,215.0,0.00775,0.8741671475,0.00166625,Measured,,,,,,,,,1906.1,875,2906,2015-02-05 04:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,5,1.0,221.0,0.00883,1.0054771228000001,0.00195143,Measured,,,,,,,,,1940.8,875,2906,2015-02-05 05:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,6,1.0,231.0,0.00914,1.0471877789,0.00211134,Measured,,,,,,,,,2016.2,875,2906,2015-02-05 06:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,7,1.0,271.0,0.0124,1.3969072163999998,0.0033604,Measured,,,,,,,,,2405.6,875,2906,2015-02-05 07:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,8,1.0,300.0,0.0123,1.3834733053000001,0.0036899999999999997,Measured,,,,,,,,,2667.2,875,2906,2015-02-05 08:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,9,1.0,299.0,0.0107,1.2114889427,0.0031993000000000004,Measured,,,,,,,,,2640.8,875,2906,2015-02-05 09:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,10,1.0,241.0,0.008870000000000001,1.0079070206,0.00213767,Measured,,,,,,,,,2120.9,875,2906,2015-02-05 10:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,11,1.0,253.0,0.01,1.1228475057,0.00253,Measured,,,,,,,,,2253.2,875,2906,2015-02-05 11:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,12,1.0,242.0,0.00855,0.9670047202,0.0020691,Measured,,,,,,,,,2139.7,875,2906,2015-02-05 12:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,13,1.0,191.0,0.00677,0.7800386077,0.00129307,Measured,,,,,,,,,1657.7,875,2906,2015-02-05 13:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,14,1.0,183.0,0.00825,0.9484545797,0.00150975,Measured,,,,,,,,,1591.8,875,2906,2015-02-05 14:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,15,1.0,196.0,0.0072,0.7991845056,0.0014112,Measured,,,,,,,,,1765.8,875,2906,2015-02-05 15:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,16,1.0,216.0,0.007359999999999999,0.8129685501999999,0.00158976,Measured,,,,,,,,,1955.5,875,2906,2015-02-05 16:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,17,1.0,269.0,0.0102,1.1316972571,0.0027438000000000002,Measured,,,,,,,,,2424.5,875,2906,2015-02-05 17:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,18,1.0,291.0,0.0118,1.3139205632,0.0034338000000000003,Measured,,,,,,,,,2613.4,875,2906,2015-02-05 18:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,19,1.0,269.0,0.00938,1.05090379,0.00252322,Measured,,,,,,,,,2401.0,875,2906,2015-02-05 19:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,20,1.0,218.0,0.006959999999999999,0.7922305764,0.00151728,Measured,,,,,,,,,1915.2,875,2906,2015-02-05 20:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,21,1.0,220.0,0.00727,0.8134472586,0.0015994000000000002,Measured,,,,,,,,,1966.2,875,2906,2015-02-05 21:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,22,1.0,199.0,0.00688,0.7934167825,0.00136912,Measured,,,,,,,,,1725.6,875,2906,2015-02-05 22:00:00
CO,Rawhide Energy Station,6761,101,02-05-2015,23,1.0,214.0,0.0066,0.7415730337,0.0014124,Measured,,,,,,,,,1904.6,875,2906,2015-02-05 23:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,0,1.0,210.0,0.007659999999999999,0.8811832373999999,0.0016086,Measured,,,,,,,,,1825.5,875,2906,2015-02-06 00:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,1,1.0,189.0,0.00704,0.8136986301000001,0.00133056,Measured,,,,,,,,,1635.2,875,2906,2015-02-06 01:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,2,1.0,203.0,0.00634,0.7177225072,0.00128702,Measured,,,,,,,,,1793.2,875,2906,2015-02-06 02:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,3,1.0,197.0,0.00619,0.6996156052,0.00121943,Measured,,,,,,,,,1743.0,875,2906,2015-02-06 03:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,4,1.0,194.0,0.00565,0.6421959221,0.0010960999999999998,Measured,,,,,,,,,1706.8,875,2906,2015-02-06 04:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,5,1.0,194.0,0.0057799999999999995,0.6637778961,0.00112132,Measured,,,,,,,,,1689.3,875,2906,2015-02-06 05:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,6,1.0,227.0,0.00686,0.7654067337999999,0.00155722,Measured,,,,,,,,,2034.5,875,2906,2015-02-06 06:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,7,1.0,223.0,0.00801,0.8942327909000001,0.00178623,Measured,,,,,,,,,1997.5,875,2906,2015-02-06 07:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,8,1.0,208.0,0.00799,0.8996481351000001,0.00166192,Measured,,,,,,,,,1847.3,875,2906,2015-02-06 08:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,9,1.0,183.0,0.0113,1.3174694189,0.0020679,Measured,,,,,,,,,1569.6,875,2906,2015-02-06 09:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,10,1.0,193.0,,,,Unavailable,,,,,,,,,1704.9,875,2906,2015-02-06 10:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,11,1.0,185.0,0.0112,1.3001192194,0.002072,Measured,,,,,,,,,1593.7,875,2906,2015-02-06 11:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,12,1.0,183.0,0.0112,1.2872754679,0.0020496,Measured,,,,,,,,,1592.2,875,2906,2015-02-06 12:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,13,1.0,183.0,0.0102,1.1854439222,0.0018666,Measured,,,,,,,,,1574.6,875,2906,2015-02-06 13:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,14,1.0,183.0,0.0105,1.2063661476,0.0019215,Measured,,,,,,,,,1592.8,875,2906,2015-02-06 14:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,15,1.0,207.0,0.0081,0.8916719846,0.0016767,Measured,,,,,,,,,1880.4,875,2906,2015-02-06 15:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,16,1.0,210.0,0.00809,0.8893367533,0.0016989000000000001,Measured,,,,,,,,,1910.3,875,2906,2015-02-06 16:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,17,1.0,219.0,0.007909999999999999,0.871680169,0.00173229,Measured,,,,,,,,,1987.3,875,2906,2015-02-06 17:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,18,1.0,231.0,0.009729999999999999,1.0673520751999999,0.00224763,Measured,,,,,,,,,2105.8,875,2906,2015-02-06 18:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,19,1.0,213.0,0.00854,0.932496027,0.00181902,Measured,,,,,,,,,1950.7,875,2906,2015-02-06 19:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,20,1.0,210.0,0.00735,0.8001140428,0.0015435,Measured,,,,,,,,,1929.1,875,2906,2015-02-06 20:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,21,1.0,210.0,0.006999999999999999,0.759062274,0.00147,Measured,,,,,,,,,1936.6,875,2906,2015-02-06 21:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,22,1.0,210.0,0.007640000000000001,0.8302199223000001,0.0016044,Measured,,,,,,,,,1932.5,875,2906,2015-02-06 22:00:00
CO,Rawhide Energy Station,6761,101,02-06-2015,23,1.0,203.0,0.007559999999999999,0.8383938814,0.00153468,Measured,,,,,,,,,1830.5,875,2906,2015-02-06 23:00:00
CO,Rawhide Energy Station,6761,101,02-07-2015,0,1.0,199.0,0.008020000000000001,0.8892244261,0.00159598,Measured,,,,,,,,,1794.8,875,2906,2015-02-07 00:00:00
CO,Rawhide Energy Station,6761,101,02-07-2015,1,1.0,199.0,0.007790000000000001,0.8658939842,0.00155021,Measured,,,,,,,,,1790.3,875,2906,2015-02-07 01:00:00
CO,Rawhide Energy Station,6761,101,02-07-2015,2,1.0,200.0,0.00775,0.8556917301000001,0.00155,Measured,,,,,,,,,1811.4,875,2906,2015-02-07 02:00:00
CO,Rawhide Energy Station,6761,101,02-07-2015,3,1.0,200.0,0.007690000000000001,0.8452871668,0.001538,Measured,,,,,,,,,1819.5,875,2906,2015-02-07 03:00:00
CO,Rawhide Energy Station,6761,101,02-07-2015,4,1.0,216.0,0.008440000000000001,0.9226844822,0.00182304,Measured,,,,,,,,,1975.8,875,2906,2015-02-07 04:00:00
CO,Rawhide Energy Station,6761,101,02-07-2015,5,1.0,219.0,0.008579999999999999,0.9451335445,0.00187902,Measured,,,,,,,,,1988.1,875,2906,2015-02-07 05:00:00
CO,Rawhide Energy Station,6761,101,02-07-2015,6,1.0,187.0,0.00701,0.7970268134,0.00131087,Measured,,,,,,,,,1644.7,875,2906,2015-02-07 06:00:00
